Date,Hour,Zone_Name,Feeder_ID,Energy_Consumption_kWh,Grid_Voltage,Power_Cut_Flag
2025-01-16,9,Kothrud,MSEDCL_Kot_F1,892.16,239.77,0
2025-01-16,9,Swargate,MSEDCL_Swa_F1,1033.73,236.37,0
2025-01-16,9,Koregaon Park,MSEDCL_Kor_F1,975.04,238.22,0
2025-01-16,9,Hadapsar,MSEDCL_Had_F1,1036.47,240.61,0
2025-01-16,9,Viman Nagar,MSEDCL_Vim_F1,4548.48,239.33,0
2025-01-16,10,Hinjewadi,MSEDCL_Hin_F1,5216.92,245.3,0
2025-01-16,10,Kothrud,MSEDCL_Kot_F1,851.84,240.68,0
2025-01-16,10,Swargate,MSEDCL_Swa_F1,1011.68,237.66,0
2025-01-16,10,Koregaon Park,MSEDCL_Kor_F1,972.94,236.19,0
2025-01-16,10,Hadapsar,MSEDCL_Had_F1,1076.69,241.26,0
2025-01-16,10,Viman Nagar,MSEDCL_Vim_F1,5027.51,237.63,0
2025-01-16,11,Hinjewadi,MSEDCL_Hin_F1,5459.49,240.65,0
2025-01-16,11,Kothrud,MSEDCL_Kot_F1,932.63,241.09,0
2025-01-16,11,Swargate,MSEDCL_Swa_F1,1202.23,234.78,0
2025-01-16,11,Koregaon Park,MSEDCL_Kor_F1,972.7,244.08,0
2025-01-16,11,Hadapsar,MSEDCL_Had_F1,979.38,244.12,0
2025-01-16,11,Viman Nagar,MSEDCL_Vim_F1,3975.49,235.52,0
2025-01-16,12,Hinjewadi,MSEDCL_Hin_F1,4201.81,241.47,0
2025-01-16,12,Kothrud,MSEDCL_Kot_F1,1025.4,235.7,0
2025-01-16,12,Swargate,MSEDCL_Swa_F1,933.15,245.9,0
2025-01-16,12,Koregaon Park,MSEDCL_Kor_F1,928.38,240.61,0
2025-01-16,12,Hadapsar,MSEDCL_Had_F1,1065.68,242.98,0
2025-01-16,12,Viman Nagar,MSEDCL_Vim_F1,5681.14,244.19,0
2025-01-16,13,Hinjewadi,MSEDCL_Hin_F1,4496.6,241.3,0
2025-01-16,13,Kothrud,MSEDCL_Kot_F1,1111.56,240.64,0
2025-01-16,13,Swargate,MSEDCL_Swa_F1,912.09,240.79,0
2025-01-16,13,Koregaon Park,MSEDCL_Kor_F1,875.94,235.87,0
2025-01-16,13,Hadapsar,MSEDCL_Had_F1,1037.97,241.28,0
2025-01-16,13,Viman Nagar,MSEDCL_Vim_F1,5136.62,241.12,0
2025-01-16,14,Hinjewadi,MSEDCL_Hin_F1,4364.08,236.5,0
2025-01-16,14,Kothrud,MSEDCL_Kot_F1,884.1,249.68,0
2025-01-16,14,Swargate,MSEDCL_Swa_F1,1095.9,239.09,0
2025-01-16,14,Koregaon Park,MSEDCL_Kor_F1,907.54,244.48,0
2025-01-16,14,Hadapsar,MSEDCL_Had_F1,1048.42,232.94,0
2025-01-16,14,Viman Nagar,MSEDCL_Vim_F1,5818.55,240.73,0
2025-01-16,15,Hinjewadi,MSEDCL_Hin_F1,5797.68,251.85,0
2025-01-16,15,Kothrud,MSEDCL_Kot_F1,978.06,242.72,0
2025-01-16,15,Swargate,MSEDCL_Swa_F1,966.72,244.62,0
2025-01-16,15,Koregaon Park,MSEDCL_Kor_F1,1028.58,234.52,0
2025-01-16,15,Hadapsar,MSEDCL_Had_F1,899.49,239.18,0
2025-01-16,15,Viman Nagar,MSEDCL_Vim_F1,4692.27,242.25,0
2025-01-16,16,Hinjewadi,MSEDCL_Hin_F1,4660.13,249.36,0
2025-01-16,16,Kothrud,MSEDCL_Kot_F1,907.07,235.36,0
2025-01-16,16,Swargate,MSEDCL_Swa_F1,978.95,239.63,0
2025-01-16,16,Koregaon Park,MSEDCL_Kor_F1,972.02,244.71,0
2025-01-16,16,Hadapsar,MSEDCL_Had_F1,1113.17,236.6,0
2025-01-16,16,Viman Nagar,MSEDCL_Vim_F1,5528.34,242.02,0
2025-01-16,17,Hinjewadi,MSEDCL_Hin_F1,5414.76,238.22,0
2025-01-16,17,Kothrud,MSEDCL_Kot_F1,875.76,237.51,0
2025-01-16,17,Swargate,MSEDCL_Swa_F1,877.23,247.06,0
2025-01-16,17,Koregaon Park,MSEDCL_Kor_F1,1086.9,233.13,0
2025-01-16,17,Hadapsar,MSEDCL_Had_F1,1028.44,234.52,0
2025-01-16,17,Viman Nagar,MSEDCL_Vim_F1,5194.42,236.89,0
2025-01-16,18,Hinjewadi,MSEDCL_Hin_F1,4991.14,233.9,0
2025-01-16,18,Kothrud,MSEDCL_Kot_F1,3437.03,246.09,0
2025-01-16,18,Swargate,MSEDCL_Swa_F1,2862.25,244.1,0
2025-01-16,18,Koregaon Park,MSEDCL_Kor_F1,3182.82,241.44,0
2025-01-16,18,Hadapsar,MSEDCL_Had_F1,3232.22,236.39,0
2025-01-16,18,Viman Nagar,MSEDCL_Vim_F1,4768.33,235.04,0
2025-01-16,19,Hinjewadi,MSEDCL_Hin_F1,5785.96,241.26,0
2025-01-16,19,Kothrud,MSEDCL_Kot_F1,2844.55,252.61,0
2025-01-16,19,Swargate,MSEDCL_Swa_F1,2875.83,245.79,0
2025-01-16,19,Koregaon Park,MSEDCL_Kor_F1,2861.76,226.12,0
2025-01-16,19,Hadapsar,MSEDCL_Had_F1,2958.51,244.71,0
2025-01-16,19,Viman Nagar,MSEDCL_Vim_F1,5313.49,247.69,0
2025-01-16,20,Hinjewadi,MSEDCL_Hin_F1,1403.62,235.23,0
2025-01-16,20,Kothrud,MSEDCL_Kot_F1,2886.94,232.78,0
2025-01-16,20,Swargate,MSEDCL_Swa_F1,3220.83,236.87,0
2025-01-16,20,Koregaon Park,MSEDCL_Kor_F1,3404.34,239.85,0
2025-01-16,20,Hadapsar,MSEDCL_Had_F1,2404.4,231.72,0
2025-01-16,20,Viman Nagar,MSEDCL_Vim_F1,1652.36,236.55,0
2025-01-16,21,Hinjewadi,MSEDCL_Hin_F1,1552.58,235.86,0
2025-01-16,21,Kothrud,MSEDCL_Kot_F1,2945.76,242.17,0
2025-01-16,21,Swargate,MSEDCL_Swa_F1,3125.3,235.57,0
2025-01-16,21,Koregaon Park,MSEDCL_Kor_F1,2849.64,238.58,0
2025-01-16,21,Hadapsar,MSEDCL_Had_F1,3192.8,247.86,0
2025-01-16,21,Viman Nagar,MSEDCL_Vim_F1,1453.35,239.71,0
2025-01-16,22,Hinjewadi,MSEDCL_Hin_F1,1916.31,238.81,0
2025-01-16,22,Kothrud,MSEDCL_Kot_F1,3163.4,236.95,0
2025-01-16,22,Swargate,MSEDCL_Swa_F1,3118.32,248.1,0
2025-01-16,22,Koregaon Park,MSEDCL_Kor_F1,3192.53,237.08,0
2025-01-16,22,Hadapsar,MSEDCL_Had_F1,3358.54,242.01,0
2025-01-16,22,Viman Nagar,MSEDCL_Vim_F1,1294.68,252.12,0
2025-01-16,23,Hinjewadi,MSEDCL_Hin_F1,1083.85,231.88,0
2025-01-16,23,Kothrud,MSEDCL_Kot_F1,2328.97,240.02,0
2025-01-16,23,Swargate,MSEDCL_Swa_F1,3256.12,249.86,0
2025-01-16,23,Koregaon Park,MSEDCL_Kor_F1,3058.55,241.98,0
2025-01-16,23,Hadapsar,MSEDCL_Had_F1,2992.69,240.92,0
2025-01-16,23,Viman Nagar,MSEDCL_Vim_F1,1164.88,241.31,0
2025-01-17,0,Hinjewadi,MSEDCL_Hin_F1,1518.03,246.1,0
2025-01-17,0,Kothrud,MSEDCL_Kot_F1,932.22,228.84,0
2025-01-17,0,Swargate,MSEDCL_Swa_F1,1111.31,244.96,0
2025-01-17,0,Koregaon Park,MSEDCL_Kor_F1,962.39,243.19,0
2025-01-17,0,Hadapsar,MSEDCL_Had_F1,815.66,242.09,0
2025-01-17,0,Viman Nagar,MSEDCL_Vim_F1,1578.58,239.45,0
2025-01-17,1,Hinjewadi,MSEDCL_Hin_F1,962.13,247.74,0
2025-01-17,1,Kothrud,MSEDCL_Kot_F1,849.83,234.62,0
2025-01-17,1,Swargate,MSEDCL_Swa_F1,748.98,240.95,0
2025-01-17,1,Koregaon Park,MSEDCL_Kor_F1,985.97,237.36,0
2025-01-17,1,Hadapsar,MSEDCL_Had_F1,1040.94,238.78,0
2025-01-17,1,Viman Nagar,MSEDCL_Vim_F1,1278.16,245.81,0
2025-01-17,2,Hinjewadi,MSEDCL_Hin_F1,1432.48,253.74,0
2025-01-17,2,Kothrud,MSEDCL_Kot_F1,1067.83,232.77,0
2025-01-17,2,Swargate,MSEDCL_Swa_F1,820.1,241.85,0
2025-01-17,2,Koregaon Park,MSEDCL_Kor_F1,1008.87,238.96,0
2025-01-17,2,Hadapsar,MSEDCL_Had_F1,1037.76,236.53,0
2025-01-17,2,Viman Nagar,MSEDCL_Vim_F1,1514.55,244.56,0
2025-01-17,3,Hinjewadi,MSEDCL_Hin_F1,1472.5,238.43,0
2025-01-17,3,Kothrud,MSEDCL_Kot_F1,912.83,223.47,0
2025-01-17,3,Swargate,MSEDCL_Swa_F1,771.37,235.36,0
2025-01-17,3,Koregaon Park,MSEDCL_Kor_F1,1109.89,239.5,0
2025-01-17,3,Hadapsar,MSEDCL_Had_F1,909.38,245.91,0
2025-01-17,3,Viman Nagar,MSEDCL_Vim_F1,1351.31,243.15,0
2025-01-17,4,Hinjewadi,MSEDCL_Hin_F1,2012.4,244.32,0
2025-01-17,4,Kothrud,MSEDCL_Kot_F1,864.56,230.9,0
2025-01-17,4,Swargate,MSEDCL_Swa_F1,1092.22,238.94,0
2025-01-17,4,Koregaon Park,MSEDCL_Kor_F1,1056.08,237.47,0
2025-01-17,4,Hadapsar,MSEDCL_Had_F1,1210.03,241.19,0
2025-01-17,4,Viman Nagar,MSEDCL_Vim_F1,1836.75,229.76,0
2025-01-17,5,Hinjewadi,MSEDCL_Hin_F1,1612.19,231.62,0
2025-01-17,5,Kothrud,MSEDCL_Kot_F1,1020.34,239.8,0
2025-01-17,5,Swargate,MSEDCL_Swa_F1,762.41,235.46,0
2025-01-17,5,Koregaon Park,MSEDCL_Kor_F1,1196.77,240.05,0
2025-01-17,5,Hadapsar,MSEDCL_Had_F1,1137.37,190.0,1
2025-01-17,5,Viman Nagar,MSEDCL_Vim_F1,1553.07,246.62,0
2025-01-17,6,Hinjewadi,MSEDCL_Hin_F1,1483.52,235.9,0
2025-01-17,6,Kothrud,MSEDCL_Kot_F1,948.14,241.69,0
2025-01-17,6,Swargate,MSEDCL_Swa_F1,887.5,242.85,0
2025-01-17,6,Koregaon Park,MSEDCL_Kor_F1,923.49,242.97,0
2025-01-17,6,Hadapsar,MSEDCL_Had_F1,1065.23,244.23,0
2025-01-17,6,Viman Nagar,MSEDCL_Vim_F1,1466.41,236.68,0
2025-01-17,7,Hinjewadi,MSEDCL_Hin_F1,1578.58,246.77,0
2025-01-17,7,Kothrud,MSEDCL_Kot_F1,1108.72,250.0,0
2025-01-17,7,Swargate,MSEDCL_Swa_F1,1028.84,242.25,0
2025-01-17,7,Koregaon Park,MSEDCL_Kor_F1,1177.78,243.72,0
2025-01-17,7,Hadapsar,MSEDCL_Had_F1,959.58,236.05,0
2025-01-17,7,Viman Nagar,MSEDCL_Vim_F1,1578.62,238.64,0
2025-01-17,8,Hinjewadi,MSEDCL_Hin_F1,1441.39,247.33,0
2025-01-17,8,Kothrud,MSEDCL_Kot_F1,1060.96,235.2,0
2025-01-17,8,Swargate,MSEDCL_Swa_F1,1194.8,238.24,0
2025-01-17,8,Koregaon Park,MSEDCL_Kor_F1,1143.89,246.1,0
2025-01-17,8,Hadapsar,MSEDCL_Had_F1,825.73,231.69,0
2025-01-17,8,Viman Nagar,MSEDCL_Vim_F1,1553.44,241.93,0
2025-01-17,9,Hinjewadi,MSEDCL_Hin_F1,4895.63,244.24,0
2025-01-17,9,Kothrud,MSEDCL_Kot_F1,1117.69,236.86,0
2025-01-17,9,Swargate,MSEDCL_Swa_F1,932.39,243.71,0
2025-01-17,9,Koregaon Park,MSEDCL_Kor_F1,1070.67,248.2,0
2025-01-17,9,Hadapsar,MSEDCL_Had_F1,1078.48,190.0,1
2025-01-17,9,Viman Nagar,MSEDCL_Vim_F1,4420.44,238.64,0
2025-01-17,10,Hinjewadi,MSEDCL_Hin_F1,5113.98,242.28,0
2025-01-17,10,Kothrud,MSEDCL_Kot_F1,980.23,239.07,0
2025-01-17,10,Swargate,MSEDCL_Swa_F1,1055.79,246.97,0
2025-01-17,10,Koregaon Park,MSEDCL_Kor_F1,1132.56,235.71,0
2025-01-17,10,Hadapsar,MSEDCL_Had_F1,1050.92,237.01,0
2025-01-17,10,Viman Nagar,MSEDCL_Vim_F1,5196.71,237.42,0
2025-01-17,11,Hinjewadi,MSEDCL_Hin_F1,4544.82,233.73,0
2025-01-17,11,Kothrud,MSEDCL_Kot_F1,1140.57,243.49,0
2025-01-17,11,Swargate,MSEDCL_Swa_F1,1094.9,239.62,0
2025-01-17,11,Koregaon Park,MSEDCL_Kor_F1,997.72,238.96,0
2025-01-17,11,Hadapsar,MSEDCL_Had_F1,1025.56,232.1,0
2025-01-17,11,Viman Nagar,MSEDCL_Vim_F1,4596.41,240.07,0
2025-01-17,12,Hinjewadi,MSEDCL_Hin_F1,5411.63,240.2,0
2025-01-17,12,Kothrud,MSEDCL_Kot_F1,1059.99,236.08,0
2025-01-17,12,Swargate,MSEDCL_Swa_F1,1017.93,240.49,0
2025-01-17,12,Koregaon Park,MSEDCL_Kor_F1,1028.68,242.97,0
2025-01-17,12,Hadapsar,MSEDCL_Had_F1,1137.27,236.98,0
2025-01-17,12,Viman Nagar,MSEDCL_Vim_F1,5010.05,248.03,0
2025-01-17,13,Hinjewadi,MSEDCL_Hin_F1,5147.36,237.73,0
2025-01-17,13,Kothrud,MSEDCL_Kot_F1,1077.88,243.15,0
2025-01-17,13,Swargate,MSEDCL_Swa_F1,1185.67,242.39,0
2025-01-17,13,Koregaon Park,MSEDCL_Kor_F1,1148.38,240.16,0
2025-01-17,13,Hadapsar,MSEDCL_Had_F1,876.33,248.55,0
2025-01-17,13,Viman Nagar,MSEDCL_Vim_F1,4168.83,235.84,0
2025-01-17,14,Hinjewadi,MSEDCL_Hin_F1,6124.06,241.53,0
2025-01-17,14,Kothrud,MSEDCL_Kot_F1,1112.16,238.04,0
2025-01-17,14,Swargate,MSEDCL_Swa_F1,1167.99,237.53,0
2025-01-17,14,Koregaon Park,MSEDCL_Kor_F1,1065.6,237.98,0
2025-01-17,14,Hadapsar,MSEDCL_Had_F1,1141.21,237.75,0
2025-01-17,14,Viman Nagar,MSEDCL_Vim_F1,4867.12,234.69,0
2025-01-17,15,Hinjewadi,MSEDCL_Hin_F1,4963.25,238.19,0
2025-01-17,15,Kothrud,MSEDCL_Kot_F1,841.29,241.96,0
2025-01-17,15,Swargate,MSEDCL_Swa_F1,828.03,247.58,0
2025-01-17,15,Koregaon Park,MSEDCL_Kor_F1,1153.78,239.43,0
2025-01-17,15,Hadapsar,MSEDCL_Had_F1,858.41,240.56,0
2025-01-17,15,Viman Nagar,MSEDCL_Vim_F1,4876.49,243.52,0
2025-01-17,16,Hinjewadi,MSEDCL_Hin_F1,6141.98,248.47,0
2025-01-17,16,Kothrud,MSEDCL_Kot_F1,922.66,243.9,0
2025-01-17,16,Swargate,MSEDCL_Swa_F1,887.12,242.95,0
2025-01-17,16,Koregaon Park,MSEDCL_Kor_F1,1005.09,239.9,0
2025-01-17,16,Hadapsar,MSEDCL_Had_F1,937.67,232.56,0
2025-01-17,16,Viman Nagar,MSEDCL_Vim_F1,3521.51,240.91,0
2025-01-17,17,Hinjewadi,MSEDCL_Hin_F1,4493.08,238.5,0
2025-01-17,17,Kothrud,MSEDCL_Kot_F1,976.62,242.37,0
2025-01-17,17,Swargate,MSEDCL_Swa_F1,1061.26,235.9,0
2025-01-17,17,Koregaon Park,MSEDCL_Kor_F1,1169.95,240.42,0
2025-01-17,17,Hadapsar,MSEDCL_Had_F1,1062.47,242.53,0
2025-01-17,17,Viman Nagar,MSEDCL_Vim_F1,4515.45,241.13,0
2025-01-17,18,Hinjewadi,MSEDCL_Hin_F1,5232.35,234.49,0
2025-01-17,18,Kothrud,MSEDCL_Kot_F1,2848.12,228.77,0
2025-01-17,18,Swargate,MSEDCL_Swa_F1,3036.74,237.82,0
2025-01-17,18,Koregaon Park,MSEDCL_Kor_F1,2995.03,240.54,0
2025-01-17,18,Hadapsar,MSEDCL_Had_F1,3136.1,236.57,0
2025-01-17,18,Viman Nagar,MSEDCL_Vim_F1,6064.01,247.77,0
2025-01-17,19,Hinjewadi,MSEDCL_Hin_F1,4991.06,232.77,0
2025-01-17,19,Kothrud,MSEDCL_Kot_F1,3344.68,240.52,0
2025-01-17,19,Swargate,MSEDCL_Swa_F1,2861.09,236.26,0
2025-01-17,19,Koregaon Park,MSEDCL_Kor_F1,3182.03,239.89,0
2025-01-17,19,Hadapsar,MSEDCL_Had_F1,3184.22,239.42,0
2025-01-17,19,Viman Nagar,MSEDCL_Vim_F1,5167.76,249.97,0
2025-01-17,20,Hinjewadi,MSEDCL_Hin_F1,1695.34,242.55,0
2025-01-17,20,Kothrud,MSEDCL_Kot_F1,3009.64,241.35,0
2025-01-17,20,Swargate,MSEDCL_Swa_F1,2994.64,245.36,0
2025-01-17,20,Koregaon Park,MSEDCL_Kor_F1,3414.24,242.97,0
2025-01-17,20,Hadapsar,MSEDCL_Had_F1,2901.08,243.82,0
2025-01-17,20,Viman Nagar,MSEDCL_Vim_F1,1599.72,232.92,0
2025-01-17,21,Hinjewadi,MSEDCL_Hin_F1,1526.44,232.06,0
2025-01-17,21,Kothrud,MSEDCL_Kot_F1,2944.84,238.64,0
2025-01-17,21,Swargate,MSEDCL_Swa_F1,3018.36,238.79,0
2025-01-17,21,Koregaon Park,MSEDCL_Kor_F1,2954.75,234.07,0
2025-01-17,21,Hadapsar,MSEDCL_Had_F1,3112.32,244.44,0
2025-01-17,21,Viman Nagar,MSEDCL_Vim_F1,1396.42,244.12,0
2025-01-17,22,Hinjewadi,MSEDCL_Hin_F1,977.71,234.9,0
2025-01-17,22,Kothrud,MSEDCL_Kot_F1,3274.07,240.41,0
2025-01-17,22,Swargate,MSEDCL_Swa_F1,3192.24,238.76,0
2025-01-17,22,Koregaon Park,MSEDCL_Kor_F1,3450.28,237.49,0
2025-01-17,22,Hadapsar,MSEDCL_Had_F1,2914.76,249.92,0
2025-01-17,22,Viman Nagar,MSEDCL_Vim_F1,1681.44,243.18,0
2025-01-17,23,Hinjewadi,MSEDCL_Hin_F1,1450.23,243.39,0
2025-01-17,23,Kothrud,MSEDCL_Kot_F1,3046.82,239.05,0
2025-01-17,23,Swargate,MSEDCL_Swa_F1,3005.43,239.57,0
2025-01-17,23,Koregaon Park,MSEDCL_Kor_F1,3347.63,232.15,0
2025-01-17,23,Hadapsar,MSEDCL_Had_F1,3401.89,238.76,0
2025-01-17,23,Viman Nagar,MSEDCL_Vim_F1,1204.0,233.99,0
2025-01-18,0,Hinjewadi,MSEDCL_Hin_F1,1656.95,243.46,0
2025-01-18,0,Kothrud,MSEDCL_Kot_F1,963.68,232.08,0
2025-01-18,0,Swargate,MSEDCL_Swa_F1,899.87,244.02,0
2025-01-18,0,Koregaon Park,MSEDCL_Kor_F1,1116.88,241.28,0
2025-01-18,0,Hadapsar,MSEDCL_Had_F1,976.65,240.69,0
2025-01-18,0,Viman Nagar,MSEDCL_Vim_F1,1483.05,236.68,0
2025-01-18,1,Hinjewadi,MSEDCL_Hin_F1,1351.82,245.8,0
2025-01-18,1,Kothrud,MSEDCL_Kot_F1,913.13,231.41,0
2025-01-18,1,Swargate,MSEDCL_Swa_F1,1033.09,245.17,0
2025-01-18,1,Koregaon Park,MSEDCL_Kor_F1,1007.77,243.43,0
2025-01-18,1,Hadapsar,MSEDCL_Had_F1,1124.44,236.05,0
2025-01-18,1,Viman Nagar,MSEDCL_Vim_F1,1139.42,236.09,0
2025-01-18,2,Hinjewadi,MSEDCL_Hin_F1,1676.79,231.6,0
2025-01-18,2,Kothrud,MSEDCL_Kot_F1,1204.45,239.38,0
2025-01-18,2,Swargate,MSEDCL_Swa_F1,1036.94,238.04,0
2025-01-18,2,Koregaon Park,MSEDCL_Kor_F1,950.6,240.9,0
2025-01-18,2,Hadapsar,MSEDCL_Had_F1,1009.15,233.6,0
2025-01-18,2,Viman Nagar,MSEDCL_Vim_F1,1348.19,240.37,0
2025-01-18,3,Hinjewadi,MSEDCL_Hin_F1,1569.72,243.21,0
2025-01-18,3,Kothrud,MSEDCL_Kot_F1,964.77,238.91,0
2025-01-18,3,Swargate,MSEDCL_Swa_F1,996.24,236.96,0
2025-01-18,3,Koregaon Park,MSEDCL_Kor_F1,1077.69,235.62,0
2025-01-18,3,Hadapsar,MSEDCL_Had_F1,982.39,242.15,0
2025-01-18,3,Viman Nagar,MSEDCL_Vim_F1,1517.37,242.87,0
2025-01-18,4,Hinjewadi,MSEDCL_Hin_F1,1857.81,250.13,0
2025-01-18,4,Kothrud,MSEDCL_Kot_F1,1183.72,235.37,0
2025-01-18,4,Swargate,MSEDCL_Swa_F1,1119.98,239.11,0
2025-01-18,4,Koregaon Park,MSEDCL_Kor_F1,1022.4,241.01,0
2025-01-18,4,Hadapsar,MSEDCL_Had_F1,940.49,240.21,0
2025-01-18,4,Viman Nagar,MSEDCL_Vim_F1,1746.83,242.59,0
2025-01-18,5,Hinjewadi,MSEDCL_Hin_F1,1542.86,235.63,0
2025-01-18,5,Kothrud,MSEDCL_Kot_F1,1065.0,243.51,0
2025-01-18,5,Swargate,MSEDCL_Swa_F1,1018.5,242.05,0
2025-01-18,5,Koregaon Park,MSEDCL_Kor_F1,857.91,234.7,0
2025-01-18,5,Hadapsar,MSEDCL_Had_F1,1050.44,229.98,0
2025-01-18,5,Viman Nagar,MSEDCL_Vim_F1,1813.63,244.5,0
2025-01-18,6,Hinjewadi,MSEDCL_Hin_F1,1548.15,246.4,0
2025-01-18,6,Kothrud,MSEDCL_Kot_F1,917.41,240.2,0
2025-01-18,6,Swargate,MSEDCL_Swa_F1,1077.1,242.31,0
2025-01-18,6,Koregaon Park,MSEDCL_Kor_F1,1069.81,240.96,0
2025-01-18,6,Hadapsar,MSEDCL_Had_F1,1029.71,244.96,0
2025-01-18,6,Viman Nagar,MSEDCL_Vim_F1,1746.95,239.82,0
2025-01-18,7,Hinjewadi,MSEDCL_Hin_F1,1489.73,242.01,0
2025-01-18,7,Kothrud,MSEDCL_Kot_F1,1105.61,248.92,0
2025-01-18,7,Swargate,MSEDCL_Swa_F1,1174.09,231.1,0
2025-01-18,7,Koregaon Park,MSEDCL_Kor_F1,1000.98,245.84,0
2025-01-18,7,Hadapsar,MSEDCL_Had_F1,1082.59,241.77,0
2025-01-18,7,Viman Nagar,MSEDCL_Vim_F1,1737.13,250.5,0
2025-01-18,8,Hinjewadi,MSEDCL_Hin_F1,1633.49,236.9,0
2025-01-18,8,Kothrud,MSEDCL_Kot_F1,1124.45,235.28,0
2025-01-18,8,Swargate,MSEDCL_Swa_F1,1087.4,237.56,0
2025-01-18,8,Koregaon Park,MSEDCL_Kor_F1,1059.57,241.74,0
2025-01-18,8,Hadapsar,MSEDCL_Had_F1,873.33,248.07,0
2025-01-18,8,Viman Nagar,MSEDCL_Vim_F1,1657.43,234.08,0
2025-01-18,9,Hinjewadi,MSEDCL_Hin_F1,5707.94,234.31,0
2025-01-18,9,Kothrud,MSEDCL_Kot_F1,819.05,238.36,0
2025-01-18,9,Swargate,MSEDCL_Swa_F1,1027.7,234.2,0
2025-01-18,9,Koregaon Park,MSEDCL_Kor_F1,1044.09,244.42,0
2025-01-18,9,Hadapsar,MSEDCL_Had_F1,1194.23,244.28,0
2025-01-18,9,Viman Nagar,MSEDCL_Vim_F1,4156.35,240.39,0
2025-01-18,10,Hinjewadi,MSEDCL_Hin_F1,4634.44,234.92,0
2025-01-18,10,Kothrud,MSEDCL_Kot_F1,1042.3,240.68,0
2025-01-18,10,Swargate,MSEDCL_Swa_F1,748.82,239.44,0
2025-01-18,10,Koregaon Park,MSEDCL_Kor_F1,1070.39,236.72,0
2025-01-18,10,Hadapsar,MSEDCL_Had_F1,895.32,242.59,0
2025-01-18,10,Viman Nagar,MSEDCL_Vim_F1,5682.92,242.55,0
2025-01-18,11,Hinjewadi,MSEDCL_Hin_F1,4723.9,239.48,0
2025-01-18,11,Kothrud,MSEDCL_Kot_F1,1154.79,242.44,0
2025-01-18,11,Swargate,MSEDCL_Swa_F1,1032.65,240.94,0
2025-01-18,11,Koregaon Park,MSEDCL_Kor_F1,985.37,244.5,0
2025-01-18,11,Hadapsar,MSEDCL_Had_F1,1034.34,239.04,0
2025-01-18,11,Viman Nagar,MSEDCL_Vim_F1,5271.17,240.18,0
2025-01-18,12,Hinjewadi,MSEDCL_Hin_F1,4752.85,233.45,0
2025-01-18,12,Kothrud,MSEDCL_Kot_F1,993.83,243.72,0
2025-01-18,12,Swargate,MSEDCL_Swa_F1,1001.53,235.25,0
2025-01-18,12,Koregaon Park,MSEDCL_Kor_F1,903.39,241.6,0
2025-01-18,12,Hadapsar,MSEDCL_Had_F1,1070.94,241.57,0
2025-01-18,12,Viman Nagar,MSEDCL_Vim_F1,5801.33,238.13,0
2025-01-18,13,Hinjewadi,MSEDCL_Hin_F1,5174.37,243.68,0
2025-01-18,13,Kothrud,MSEDCL_Kot_F1,843.88,241.84,0
2025-01-18,13,Swargate,MSEDCL_Swa_F1,1044.58,239.55,0
2025-01-18,13,Koregaon Park,MSEDCL_Kor_F1,1054.26,237.19,0
2025-01-18,13,Hadapsar,MSEDCL_Had_F1,927.57,230.97,0
2025-01-18,13,Viman Nagar,MSEDCL_Vim_F1,5580.99,235.53,0
2025-01-18,14,Hinjewadi,MSEDCL_Hin_F1,4892.93,236.73,0
2025-01-18,14,Kothrud,MSEDCL_Kot_F1,900.65,240.56,0
2025-01-18,14,Swargate,MSEDCL_Swa_F1,1197.86,240.9,0
2025-01-18,14,Koregaon Park,MSEDCL_Kor_F1,867.85,234.67,0
2025-01-18,14,Hadapsar,MSEDCL_Had_F1,911.7,238.04,0
2025-01-18,14,Viman Nagar,MSEDCL_Vim_F1,4670.2,240.25,0
2025-01-18,15,Hinjewadi,MSEDCL_Hin_F1,5209.34,242.23,0
2025-01-18,15,Kothrud,MSEDCL_Kot_F1,1008.64,234.35,0
2025-01-18,15,Swargate,MSEDCL_Swa_F1,954.17,233.14,0
2025-01-18,15,Koregaon Park,MSEDCL_Kor_F1,988.99,237.44,0
2025-01-18,15,Hadapsar,MSEDCL_Had_F1,987.01,244.31,0
2025-01-18,15,Viman Nagar,MSEDCL_Vim_F1,5175.4,227.82,0
2025-01-18,16,Hinjewadi,MSEDCL_Hin_F1,4976.66,245.41,0
2025-01-18,16,Kothrud,MSEDCL_Kot_F1,959.46,241.55,0
2025-01-18,16,Swargate,MSEDCL_Swa_F1,854.94,235.78,0
2025-01-18,16,Koregaon Park,MSEDCL_Kor_F1,980.19,244.61,0
2025-01-18,16,Hadapsar,MSEDCL_Had_F1,946.76,253.55,0
2025-01-18,16,Viman Nagar,MSEDCL_Vim_F1,3859.98,239.54,0
2025-01-18,17,Hinjewadi,MSEDCL_Hin_F1,4981.35,237.33,0
2025-01-18,17,Kothrud,MSEDCL_Kot_F1,948.54,234.85,0
2025-01-18,17,Swargate,MSEDCL_Swa_F1,1113.8,243.72,0
2025-01-18,17,Koregaon Park,MSEDCL_Kor_F1,1043.81,233.71,0
2025-01-18,17,Hadapsar,MSEDCL_Had_F1,994.49,238.49,0
2025-01-18,17,Viman Nagar,MSEDCL_Vim_F1,5414.98,240.5,0
2025-01-18,18,Hinjewadi,MSEDCL_Hin_F1,4767.72,245.78,0
2025-01-18,18,Kothrud,MSEDCL_Kot_F1,3307.49,235.33,0
