Date,Hour,Zone_Name,Junction_ID,Vehicle_Volume,Avg_Speed_Kmph,Congestion_Index
2025-01-15,23,Koregaon Park,KOR_J01,375,46,25
2025-01-15,23,Hadapsar,HAD_J01,390,41,26
2025-01-15,23,Viman Nagar,VIM_J01,405,56,27
2025-01-16,0,Hinjewadi,HIN_J01,510,35,34
2025-01-16,0,Kothrud,KOT_J01,570,48,38
2025-01-16,0,Swargate,SWA_J01,555,59,37
2025-01-16,0,Koregaon Park,KOR_J01,390,56,26
2025-01-16,0,Hadapsar,HAD_J01,150,54,10
2025-01-16,0,Viman Nagar,VIM_J01,510,57,34
2025-01-16,1,Hinjewadi,HIN_J01,285,53,19
2025-01-16,1,Kothrud,KOT_J01,195,55,13
2025-01-16,1,Swargate,SWA_J01,360,38,24
2025-01-16,1,Koregaon Park,KOR_J01,540,58,36
2025-01-16,1,Hadapsar,HAD_J01,690,36,46
2025-01-16,1,Viman Nagar,VIM_J01,405,38,27
2025-01-16,2,Hinjewadi,HIN_J01,645,34,43
2025-01-16,2,Kothrud,KOT_J01,375,59,25
2025-01-16,2,Swargate,SWA_J01,585,32,39
2025-01-16,2,Koregaon Park,KOR_J01,495,39,33
2025-01-16,2,Hadapsar,HAD_J01,405,39,27
2025-01-16,2,Viman Nagar,VIM_J01,210,52,14
2025-01-16,3,Hinjewadi,HIN_J01,315,49,21
2025-01-16,3,Kothrud,KOT_J01,600,41,40
2025-01-16,3,Swargate,SWA_J01,420,52,28
2025-01-16,3,Koregaon Park,KOR_J01,465,54,31
2025-01-16,3,Hadapsar,HAD_J01,300,50,20
2025-01-16,3,Viman Nagar,VIM_J01,270,36,18
2025-01-16,4,Hinjewadi,HIN_J01,150,35,10
2025-01-16,4,Kothrud,KOT_J01,405,43,27
2025-01-16,4,Swargate,SWA_J01,255,33,17
2025-01-16,4,Koregaon Park,KOR_J01,495,54,33
2025-01-16,4,Hadapsar,HAD_J01,600,51,40
2025-01-16,4,Viman Nagar,VIM_J01,420,48,28
2025-01-16,5,Hinjewadi,HIN_J01,645,56,43
2025-01-16,5,Kothrud,KOT_J01,510,55,34
2025-01-16,5,Swargate,SWA_J01,480,52,32
2025-01-16,5,Koregaon Park,KOR_J01,360,31,24
2025-01-16,5,Hadapsar,HAD_J01,165,34,11
2025-01-16,5,Viman Nagar,VIM_J01,435,48,29
2025-01-16,6,Hinjewadi,HIN_J01,690,57,46
2025-01-16,6,Kothrud,KOT_J01,375,52,25
2025-01-16,6,Swargate,SWA_J01,735,44,49
2025-01-16,6,Koregaon Park,KOR_J01,735,40,49
2025-01-16,6,Hadapsar,HAD_J01,630,42,42
2025-01-16,6,Viman Nagar,VIM_J01,510,45,34
2025-01-16,7,Hinjewadi,HIN_J01,165,49,11
2025-01-16,7,Kothrud,KOT_J01,330,41,22
2025-01-16,7,Swargate,SWA_J01,255,42,17
2025-01-16,7,Koregaon Park,KOR_J01,735,52,49
2025-01-16,7,Hadapsar,HAD_J01,465,56,31
2025-01-16,7,Viman Nagar,VIM_J01,150,46,10
2025-01-16,8,Hinjewadi,HIN_J01,270,44,18
2025-01-16,8,Kothrud,KOT_J01,420,30,28
2025-01-16,8,Swargate,SWA_J01,705,46,47
2025-01-16,8,Koregaon Park,KOR_J01,195,46,13
2025-01-16,8,Hadapsar,HAD_J01,705,46,47
2025-01-16,8,Viman Nagar,VIM_J01,720,37,48
2025-01-16,9,Hinjewadi,HIN_J01,1290,7,86
2025-01-16,9,Kothrud,KOT_J01,270,55,18
2025-01-16,9,Swargate,SWA_J01,375,38,25
2025-01-16,9,Koregaon Park,KOR_J01,300,52,20
2025-01-16,9,Hadapsar,HAD_J01,1320,13,88
2025-01-16,9,Viman Nagar,VIM_J01,210,39,14
2025-01-16,10,Hinjewadi,HIN_J01,1470,13,98
2025-01-16,10,Kothrud,KOT_J01,720,44,48
2025-01-16,10,Swargate,SWA_J01,165,59,11
2025-01-16,10,Koregaon Park,KOR_J01,675,54,45
2025-01-16,10,Hadapsar,HAD_J01,1395,5,93
2025-01-16,10,Viman Nagar,VIM_J01,405,54,27
2025-01-16,11,Hinjewadi,HIN_J01,1335,6,89
2025-01-16,11,Kothrud,KOT_J01,675,31,45
2025-01-16,11,Swargate,SWA_J01,570,35,38
2025-01-16,11,Koregaon Park,KOR_J01,405,55,27
2025-01-16,11,Hadapsar,HAD_J01,1275,6,85
2025-01-16,11,Viman Nagar,VIM_J01,405,32,27
2025-01-16,12,Hinjewadi,HIN_J01,255,58,17
2025-01-16,12,Kothrud,KOT_J01,555,34,37
2025-01-16,12,Swargate,SWA_J01,165,55,11
2025-01-16,12,Koregaon Park,KOR_J01,570,41,38
2025-01-16,12,Hadapsar,HAD_J01,555,37,37
2025-01-16,12,Viman Nagar,VIM_J01,480,49,32
2025-01-16,13,Hinjewadi,HIN_J01,195,33,13
2025-01-16,13,Kothrud,KOT_J01,360,30,24
2025-01-16,13,Swargate,SWA_J01,720,55,48
2025-01-16,13,Koregaon Park,KOR_J01,465,54,31
2025-01-16,13,Hadapsar,HAD_J01,525,54,35
2025-01-16,13,Viman Nagar,VIM_J01,375,54,25
2025-01-16,14,Hinjewadi,HIN_J01,345,46,23
2025-01-16,14,Kothrud,KOT_J01,495,45,33
2025-01-16,14,Swargate,SWA_J01,720,36,48
2025-01-16,14,Koregaon Park,KOR_J01,465,43,31
2025-01-16,14,Hadapsar,HAD_J01,390,31,26
2025-01-16,14,Viman Nagar,VIM_J01,210,41,14
2025-01-16,15,Hinjewadi,HIN_J01,210,56,14
2025-01-16,15,Kothrud,KOT_J01,600,59,40
2025-01-16,15,Swargate,SWA_J01,465,33,31
2025-01-16,15,Koregaon Park,KOR_J01,705,55,47
2025-01-16,15,Hadapsar,HAD_J01,420,43,28
2025-01-16,15,Viman Nagar,VIM_J01,210,55,14
2025-01-16,16,Hinjewadi,HIN_J01,555,35,37
2025-01-16,16,Kothrud,KOT_J01,615,41,41
2025-01-16,16,Swargate,SWA_J01,630,33,42
2025-01-16,16,Koregaon Park,KOR_J01,285,48,19
2025-01-16,16,Hadapsar,HAD_J01,165,31,11
2025-01-16,16,Viman Nagar,VIM_J01,330,41,22
2025-01-16,17,Hinjewadi,HIN_J01,585,58,39
2025-01-16,17,Kothrud,KOT_J01,600,34,40
2025-01-16,17,Swargate,SWA_J01,360,37,24
2025-01-16,17,Koregaon Park,KOR_J01,255,51,17
2025-01-16,17,Hadapsar,HAD_J01,435,34,29
2025-01-16,17,Viman Nagar,VIM_J01,540,44,36
2025-01-16,18,Hinjewadi,HIN_J01,1395,11,93
2025-01-16,18,Kothrud,KOT_J01,345,48,23
2025-01-16,18,Swargate,SWA_J01,270,35,18
2025-01-16,18,Koregaon Park,KOR_J01,330,50,22
2025-01-16,18,Hadapsar,HAD_J01,1365,13,91
2025-01-16,18,Viman Nagar,VIM_J01,195,42,13
2025-01-16,19,Hinjewadi,HIN_J01,1305,6,87
2025-01-16,19,Kothrud,KOT_J01,405,49,27
2025-01-16,19,Swargate,SWA_J01,735,59,49
2025-01-16,19,Koregaon Park,KOR_J01,615,50,41
2025-01-16,19,Hadapsar,HAD_J01,1335,11,89
2025-01-16,19,Viman Nagar,VIM_J01,690,39,46
2025-01-16,20,Hinjewadi,HIN_J01,1380,5,92
2025-01-16,20,Kothrud,KOT_J01,480,51,32
2025-01-16,20,Swargate,SWA_J01,300,48,20
2025-01-16,20,Koregaon Park,KOR_J01,240,51,16
2025-01-16,20,Hadapsar,HAD_J01,1350,7,90
2025-01-16,20,Viman Nagar,VIM_J01,720,43,48
2025-01-16,21,Hinjewadi,HIN_J01,1380,5,92
2025-01-16,21,Kothrud,KOT_J01,555,52,37
2025-01-16,21,Swargate,SWA_J01,510,39,34
2025-01-16,21,Koregaon Park,KOR_J01,705,53,47
2025-01-16,21,Hadapsar,HAD_J01,1290,8,86
2025-01-16,21,Viman Nagar,VIM_J01,225,56,15
2025-01-16,22,Hinjewadi,HIN_J01,255,37,17
2025-01-16,22,Kothrud,KOT_J01,690,34,46
2025-01-16,22,Swargate,SWA_J01,150,56,10
2025-01-16,22,Koregaon Park,KOR_J01,510,39,34
2025-01-16,22,Hadapsar,HAD_J01,735,30,49
2025-01-16,22,Viman Nagar,VIM_J01,570,55,38
2025-01-16,23,Hinjewadi,HIN_J01,570,45,38
2025-01-16,23,Kothrud,KOT_J01,570,55,38
2025-01-16,23,Swargate,SWA_J01,450,56,30
2025-01-16,23,Koregaon Park,KOR_J01,255,33,17
2025-01-16,23,Hadapsar,HAD_J01,450,31,30
2025-01-16,23,Viman Nagar,VIM_J01,180,44,12
2025-01-17,0,Hinjewadi,HIN_J01,150,45,10
2025-01-17,0,Kothrud,KOT_J01,645,56,43
2025-01-17,0,Swargate,SWA_J01,300,48,20
2025-01-17,0,Koregaon Park,KOR_J01,375,49,25
2025-01-17,0,Hadapsar,HAD_J01,690,52,46
2025-01-17,0,Viman Nagar,VIM_J01,480,56,32
2025-01-17,1,Hinjewadi,HIN_J01,285,59,19
2025-01-17,1,Kothrud,KOT_J01,600,58,40
2025-01-17,1,Swargate,SWA_J01,615,32,41
2025-01-17,1,Koregaon Park,KOR_J01,600,53,40
2025-01-17,1,Hadapsar,HAD_J01,450,30,30
2025-01-17,1,Viman Nagar,VIM_J01,225,40,15
2025-01-17,2,Hinjewadi,HIN_J01,465,54,31
2025-01-17,2,Kothrud,KOT_J01,330,43,22
2025-01-17,2,Swargate,SWA_J01,585,51,39
2025-01-17,2,Koregaon Park,KOR_J01,450,42,30
2025-01-17,2,Hadapsar,HAD_J01,390,37,26
2025-01-17,2,Viman Nagar,VIM_J01,510,41,34
2025-01-17,3,Hinjewadi,HIN_J01,180,45,12
2025-01-17,3,Kothrud,KOT_J01,555,41,37
2025-01-17,3,Swargate,SWA_J01,510,39,34
2025-01-17,3,Koregaon Park,KOR_J01,525,37,35
2025-01-17,3,Hadapsar,HAD_J01,405,33,27
2025-01-17,3,Viman Nagar,VIM_J01,600,52,40
2025-01-17,4,Hinjewadi,HIN_J01,225,53,15
2025-01-17,4,Kothrud,KOT_J01,570,58,38
2025-01-17,4,Swargate,SWA_J01,540,40,36
2025-01-17,4,Koregaon Park,KOR_J01,660,37,44
2025-01-17,4,Hadapsar,HAD_J01,480,40,32
2025-01-17,4,Viman Nagar,VIM_J01,285,42,19
2025-01-17,5,Hinjewadi,HIN_J01,315,53,21
2025-01-17,5,Kothrud,KOT_J01,525,44,35
2025-01-17,5,Swargate,SWA_J01,285,59,19
2025-01-17,5,Koregaon Park,KOR_J01,420,56,28
2025-01-17,5,Hadapsar,HAD_J01,375,35,25
2025-01-17,5,Viman Nagar,VIM_J01,540,45,36
2025-01-17,6,Hinjewadi,HIN_J01,165,31,11
2025-01-17,6,Kothrud,KOT_J01,375,39,25
2025-01-17,6,Swargate,SWA_J01,420,48,28
2025-01-17,6,Koregaon Park,KOR_J01,210,33,14
2025-01-17,6,Hadapsar,HAD_J01,300,43,20
2025-01-17,6,Viman Nagar,VIM_J01,615,34,41
2025-01-17,7,Hinjewadi,HIN_J01,180,50,12
2025-01-17,7,Kothrud,KOT_J01,165,43,11
2025-01-17,7,Swargate,SWA_J01,690,48,46
2025-01-17,7,Koregaon Park,KOR_J01,315,36,21
2025-01-17,7,Hadapsar,HAD_J01,630,51,42
2025-01-17,7,Viman Nagar,VIM_J01,150,43,10
2025-01-17,8,Hinjewadi,HIN_J01,240,44,16
2025-01-17,8,Kothrud,KOT_J01,390,58,26
2025-01-17,8,Swargate,SWA_J01,435,41,29
2025-01-17,8,Koregaon Park,KOR_J01,555,43,37
2025-01-17,8,Hadapsar,HAD_J01,570,50,38
2025-01-17,8,Viman Nagar,VIM_J01,225,53,15
2025-01-17,9,Hinjewadi,HIN_J01,1380,10,92
2025-01-17,9,Kothrud,KOT_J01,660,35,44
2025-01-17,9,Swargate,SWA_J01,345,48,23
2025-01-17,9,Koregaon Park,KOR_J01,390,43,26
2025-01-17,9,Hadapsar,HAD_J01,1425,12,95
2025-01-17,9,Viman Nagar,VIM_J01,735,34,49
2025-01-17,10,Hinjewadi,HIN_J01,1290,8,86
2025-01-17,10,Kothrud,KOT_J01,630,36,42
2025-01-17,10,Swargate,SWA_J01,675,36,45
2025-01-17,10,Koregaon Park,KOR_J01,360,50,24
2025-01-17,10,Hadapsar,HAD_J01,1365,14,91
2025-01-17,10,Viman Nagar,VIM_J01,630,48,42
2025-01-17,11,Hinjewadi,HIN_J01,1440,6,96
2025-01-17,11,Kothrud,KOT_J01,510,53,34
2025-01-17,11,Swargate,SWA_J01,435,53,29
2025-01-17,11,Koregaon Park,KOR_J01,450,37,30
2025-01-17,11,Hadapsar,HAD_J01,1380,14,92
2025-01-17,11,Viman Nagar,VIM_J01,240,49,16
2025-01-17,12,Hinjewadi,HIN_J01,240,32,16
2025-01-17,12,Kothrud,KOT_J01,345,59,23
2025-01-17,12,Swargate,SWA_J01,240,39,16
2025-01-17,12,Koregaon Park,KOR_J01,405,31,27
2025-01-17,12,Hadapsar,HAD_J01,255,41,17
2025-01-17,12,Viman Nagar,VIM_J01,450,50,30
2025-01-17,13,Hinjewadi,HIN_J01,435,43,29
2025-01-17,13,Kothrud,KOT_J01,735,55,49
2025-01-17,13,Swargate,SWA_J01,585,57,39
2025-01-17,13,Koregaon Park,KOR_J01,300,48,20
2025-01-17,13,Hadapsar,HAD_J01,615,50,41
2025-01-17,13,Viman Nagar,VIM_J01,375,51,25
2025-01-17,14,Hinjewadi,HIN_J01,465,37,31
2025-01-17,14,Kothrud,KOT_J01,600,44,40
2025-01-17,14,Swargate,SWA_J01,615,56,41
2025-01-17,14,Koregaon Park,KOR_J01,585,46,39
2025-01-17,14,Hadapsar,HAD_J01,195,57,13
2025-01-17,14,Viman Nagar,VIM_J01,510,42,34
2025-01-17,15,Hinjewadi,HIN_J01,240,52,16
2025-01-17,15,Kothrud,KOT_J01,525,33,35
2025-01-17,15,Swargate,SWA_J01,165,43,11
2025-01-17,15,Koregaon Park,KOR_J01,375,30,25
2025-01-17,15,Hadapsar,HAD_J01,495,56,33
2025-01-17,15,Viman Nagar,VIM_J01,735,51,49
2025-01-17,16,Hinjewadi,HIN_J01,255,41,17
2025-01-17,16,Kothrud,KOT_J01,435,59,29
2025-01-17,16,Swargate,SWA_J01,510,37,34
2025-01-17,16,Koregaon Park,KOR_J01,630,46,42
2025-01-17,16,Hadapsar,HAD_J01,525,36,35
2025-01-17,16,Viman Nagar,VIM_J01,255,59,17
2025-01-17,17,Hinjewadi,HIN_J01,375,34,25
2025-01-17,17,Kothrud,KOT_J01,720,58,48
2025-01-17,17,Swargate,SWA_J01,570,54,38
2025-01-17,17,Koregaon Park,KOR_J01,390,38,26
2025-01-17,17,Hadapsar,HAD_J01,225,47,15
2025-01-17,17,Viman Nagar,VIM_J01,420,39,28
2025-01-17,18,Hinjewadi,HIN_J01,1440,8,96
2025-01-17,18,Kothrud,KOT_J01,630,37,42
2025-01-17,18,Swargate,SWA_J01,720,38,48
2025-01-17,18,Koregaon Park,KOR_J01,435,35,29
2025-01-17,18,Hadapsar,HAD_J01,1365,11,91
2025-01-17,18,Viman Nagar,VIM_J01,540,48,36
2025-01-17,19,Hinjewadi,HIN_J01,1320,14,88
2025-01-17,19,Kothrud,KOT_J01,705,56,47
2025-01-17,19,Swargate,SWA_J01,660,41,44
2025-01-17,19,Koregaon Park,KOR_J01,690,47,46
2025-01-17,19,Hadapsar,HAD_J01,1485,5,99
2025-01-17,19,Viman Nagar,VIM_J01,600,50,40
2025-01-17,20,Hinjewadi,HIN_J01,1335,13,89
2025-01-17,20,Kothrud,KOT_J01,345,58,23
2025-01-17,20,Swargate,SWA_J01,375,55,25
2025-01-17,20,Koregaon Park,KOR_J01,720,52,48
2025-01-17,20,Hadapsar,HAD_J01,1350,7,90
2025-01-17,20,Viman Nagar,VIM_J01,390,36,26
2025-01-17,21,Hinjewadi,HIN_J01,1485,9,99
2025-01-17,21,Kothrud,KOT_J01,615,40,41
2025-01-17,21,Swargate,SWA_J01,510,54,34
2025-01-17,21,Koregaon Park,KOR_J01,495,35,33
2025-01-17,21,Hadapsar,HAD_J01,1485,13,99
2025-01-17,21,Viman Nagar,VIM_J01,435,42,29
2025-01-17,22,Hinjewadi,HIN_J01,255,36,17
2025-01-17,22,Kothrud,KOT_J01,630,57,42
2025-01-17,22,Swargate,SWA_J01,630,48,42
2025-01-17,22,Koregaon Park,KOR_J01,240,44,16
2025-01-17,22,Hadapsar,HAD_J01,210,40,14
2025-01-17,22,Viman Nagar,VIM_J01,210,48,14
2025-01-17,23,Hinjewadi,HIN_J01,675,42,45
2025-01-17,23,Kothrud,KOT_J01,630,46,42
2025-01-17,23,Swargate,SWA_J01,195,46,13
2025-01-17,23,Koregaon Park,KOR_J01,510,42,34
2025-01-17,23,Hadapsar,HAD_J01,420,31,28
2025-01-17,23,Viman Nagar,VIM_J01,225,38,15
2025-01-18,0,Hinjewadi,HIN_J01,360,35,24
2025-01-18,0,Kothrud,KOT_J01,315,50,21
2025-01-18,0,Swargate,SWA_J01,225,50,15
2025-01-18,0,Koregaon Park,KOR_J01,150,57,10
2025-01-18,0,Hadapsar,HAD_J01,195,51,13
2025-01-18,0,Viman Nagar,VIM_J01,420,53,28
2025-01-18,1,Hinjewadi,HIN_J01,690,38,46
2025-01-18,1,Kothrud,KOT_J01,480,59,32
2025-01-18,1,Swargate,SWA_J01,435,32,29
2025-01-18,1,Koregaon Park,KOR_J01,450,52,30
2025-01-18,1,Hadapsar,HAD_J01,480,43,32
2025-01-18,1,Viman Nagar,VIM_J01,345,38,23
2025-01-18,2,Hinjewadi,HIN_J01,510,52,34
2025-01-18,2,Kothrud,KOT_J01,570,37,38
2025-01-18,2,Swargate,SWA_J01,225,48,15
2025-01-18,2,Koregaon Park,KOR_J01,600,48,40
2025-01-18,2,Hadapsar,HAD_J01,465,58,31
2025-01-18,2,Viman Nagar,VIM_J01,480,32,32
2025-01-18,3,Hinjewadi,HIN_J01,525,59,35
2025-01-18,3,Kothrud,KOT_J01,165,50,11
2025-01-18,3,Swargate,SWA_J01,300,57,20
2025-01-18,3,Koregaon Park,KOR_J01,360,41,24
2025-01-18,3,Hadapsar,HAD_J01,390,35,26
2025-01-18,3,Viman Nagar,VIM_J01,540,36,36
2025-01-18,4,Hinjewadi,HIN_J01,240,39,16
2025-01-18,4,Kothrud,KOT_J01,420,34,28
2025-01-18,4,Swargate,SWA_J01,615,46,41
2025-01-18,4,Koregaon Park,KOR_J01,330,30,22
2025-01-18,4,Hadapsar,HAD_J01,540,46,36
2025-01-18,4,Viman Nagar,VIM_J01,450,48,30
2025-01-18,5,Hinjewadi,HIN_J01,150,43,10
2025-01-18,5,Kothrud,KOT_J01,285,38,19
2025-01-18,5,Swargate,SWA_J01,525,51,35
2025-01-18,5,Koregaon Park,KOR_J01,585,30,39
2025-01-18,5,Hadapsar,HAD_J01,555,37,37
2025-01-18,5,Viman Nagar,VIM_J01,630,36,42
2025-01-18,6,Hinjewadi,HIN_J01,195,53,13
2025-01-18,6,Kothrud,KOT_J01,165,32,11
2025-01-18,6,Swargate,SWA_J01,735,57,49
2025-01-18,6,Koregaon Park,KOR_J01,315,36,21
2025-01-18,6,Hadapsar,HAD_J01,270,32,18
2025-01-18,6,Viman Nagar,VIM_J01,165,37,11
2025-01-18,7,Hinjewadi,HIN_J01,570,41,38
2025-01-18,7,Kothrud,KOT_J01,570,41,38
2025-01-18,7,Swargate,SWA_J01,300,41,20
2025-01-18,7,Koregaon Park,KOR_J01,405,49,27
2025-01-18,7,Hadapsar,HAD_J01,480,46,32
2025-01-18,7,Viman Nagar,VIM_J01,465,37,31
2025-01-18,8,Hinjewadi,HIN_J01,270,55,18
2025-01-18,8,Kothrud,KOT_J01,615,57,41
2025-01-18,8,Swargate,SWA_J01,420,32,28
2025-01-18,8,Koregaon Park,KOR_J01,690,31,46
2025-01-18,8,Hadapsar,HAD_J01,525,42,35
2025-01-18,8,Viman Nagar,VIM_J01,510,46,34
2025-01-18,9,Hinjewadi,HIN_J01,495,45,33
2025-01-18,9,Kothrud,KOT_J01,270,50,18
2025-01-18,9,Swargate,SWA_J01,495,30,33
2025-01-18,9,Koregaon Park,KOR_J01,330,59,22
2025-01-18,9,Hadapsar,HAD_J01,705,37,47
2025-01-18,9,Viman Nagar,VIM_J01,660,45,44
2025-01-18,10,Hinjewadi,HIN_J01,210,54,14
2025-01-18,10,Kothrud,KOT_J01,690,34,46
2025-01-18,10,Swargate,SWA_J01,390,51,26
2025-01-18,10,Koregaon Park,KOR_J01,315,31,21
2025-01-18,10,Hadapsar,HAD_J01,210,58,14
2025-01-18,10,Viman Nagar,VIM_J01,495,34,33
2025-01-18,11,Hinjewadi,HIN_J01,285,58,19
2025-01-18,11,Kothrud,KOT_J01,480,51,32
2025-01-18,11,Swargate,SWA_J01,675,43,45
2025-01-18,11,Koregaon Park,KOR_J01,420,37,28
2025-01-18,11,Hadapsar,HAD_J01,285,51,19
2025-01-18,11,Viman Nagar,VIM_J01,165,52,11
2025-01-18,12,Hinjewadi,HIN_J01,630,41,42
2025-01-18,12,Kothrud,KOT_J01,720,31,48
2025-01-18,12,Swargate,SWA_J01,330,50,22
2025-01-18,12,Koregaon Park,KOR_J01,180,36,12
2025-01-18,12,Hadapsar,HAD_J01,660,59,44
2025-01-18,12,Viman Nagar,VIM_J01,720,57,48
2025-01-18,13,Hinjewadi,HIN_J01,690,35,46
2025-01-18,13,Kothrud,KOT_J01,255,43,17
2025-01-18,13,Swargate,SWA_J01,345,49,23
2025-01-18,13,Koregaon Park,KOR_J01,315,48,21
2025-01-18,13,Hadapsar,HAD_J01,450,33,30
2025-01-18,13,Viman Nagar,VIM_J01,435,35,29
2025-01-18,14,Hinjewadi,HIN_J01,645,56,43
2025-01-18,14,Kothrud,KOT_J01,510,44,34
2025-01-18,14,Swargate,SWA_J01,465,48,31
2025-01-18,14,Koregaon Park,KOR_J01,570,47,38
2025-01-18,14,Hadapsar,HAD_J01,225,56,15
2025-01-18,14,Viman Nagar,VIM_J01,675,34,45
2025-01-18,15,Hinjewadi,HIN_J01,300,40,20
2025-01-18,15,Kothrud,KOT_J01,495,47,33
2025-01-18,15,Swargate,SWA_J01,210,31,14
2025-01-18,15,Koregaon Park,KOR_J01,240,57,16
2025-01-18,15,Hadapsar,HAD_J01,675,42,45
2025-01-18,15,Viman Nagar,VIM_J01,405,39,27
2025-01-18,16,Hinjewadi,HIN_J01,150,57,10
2025-01-18,16,Kothrud,KOT_J01,600,32,40
2025-01-18,16,Swargate,SWA_J01,405,57,27
2025-01-18,16,Koregaon Park,KOR_J01,270,43,18
2025-01-18,16,Hadapsar,HAD_J01,210,51,14
2025-01-18,16,Viman Nagar,VIM_J01,180,57,12
2025-01-18,17,Hinjewadi,HIN_J01,435,54,29
2025-01-18,17,Kothrud,KOT_J01,225,46,15
2025-01-18,17,Swargate,SWA_J01,240,46,16
2025-01-18,17,Koregaon Park,KOR_J01,345,51,23
2025-01-18,17,Hadapsar,HAD_J01,375,54,25
2025-01-18,17,Viman Nagar,VIM_J01,525,52,35
2025-01-18,18,Hinjewadi,HIN_J01,300,42,20
2025-01-18,18,Kothrud,KOT_J01,240,39,16
2025-01-18,18,Swargate,SWA_J01,480,37,32
2025-01-18,18,Koregaon Park,KOR_J01,660,51,44
2025-01-18,18,Hadapsar,HAD_J01,255,49,17
2025-01-18,18,Viman Nagar,VIM_J01,315,31,21
2025-01-18,19,Hinjewadi,HIN_J01,390,52,26
2025-01-18,19,Kothrud,KOT_J01,630,44,42
2025-01-18,19,Swargate,SWA_J01,180,39,12
2025-01-18,19,Koregaon Park,KOR_J01,600,50,40
2025-01-18,19,Hadapsar,HAD_J01,360,51,24
2025-01-18,19,Viman Nagar,VIM_J01,420,51,28
2025-01-18,20,Hinjewadi,HIN_J01,420,34,28
2025-01-18,20,Kothrud,KOT_J01,420,45,28
2025-01-18,20,Swargate,SWA_J01,630,45,42
2025-01-18,20,Koregaon Park,KOR_J01,480,51,32
2025-01-18,20,Hadapsar,HAD_J01,645,45,43
2025-01-18,20,Viman Nagar,VIM_J01,240,34,16
2025-01-18,21,Hinjewadi,HIN_J01,420,51,28
2025-01-18,21,Kothrud,KOT_J01,165,51,11
2025-01-18,21,Swargate,SWA_J01,510,52,34
2025-01-18,21,Koregaon Park,KOR_J01,1185,13,79
2025-01-18,21,Hadapsar,HAD_J01,660,35,44
2025-01-18,21,Viman Nagar,VIM_J01,495,32,33
2025-01-18,22,Hinjewadi,HIN_J01,255,37,17
2025-01-18,22,Kothrud,KOT_J01,405,38,27
2025-01-18,22,Swargate,SWA_J01,615,33,41
2025-01-18,22,Koregaon Park,KOR_J01,1275,11,85
2025-01-18,22,Hadapsar,HAD_J01,615,40,41
2025-01-18,22,Viman Nagar,VIM_J01,540,58,36
2025-01-18,23,Hinjewadi,HIN_J01,585,57,39
2025-01-18,23,Kothrud,KOT_J01,645,40,43
2025-01-18,23,Swargate,SWA_J01,555,37,37
2025-01-18,23,Koregaon Park,KOR_J01,1335,19,89
2025-01-18,23,Hadapsar,HAD_J01,345,33,23
2025-01-18,23,Viman Nagar,VIM_J01,675,30,45
2025-01-19,0,Hinjewadi,HIN_J01,435,30,29
2025-01-19,0,Kothrud,KOT_J01,645,56,43
2025-01-19,0,Swargate,SWA_J01,735,57,49
2025-01-19,0,Koregaon Park,KOR_J01,315,32,21
2025-01-19,0,Hadapsar,HAD_J01,690,40,46
2025-01-19,0,Viman Nagar,VIM_J01,705,58,47
2025-01-19,1,Hinjewadi,HIN_J01,405,31,27
2025-01-19,1,Kothrud,KOT_J01,390,35,26
2025-01-19,1,Swargate,SWA_J01,330,40,22
2025-01-19,1,Koregaon Park,KOR_J01,540,34,36
2025-01-19,1,Hadapsar,HAD_J01,315,46,21
2025-01-19,1,Viman Nagar,VIM_J01,210,56,14
2025-01-19,2,Hinjewadi,HIN_J01,585,45,39
2025-01-19,2,Kothrud,KOT_J01,300,40,20
2025-01-19,2,Swargate,SWA_J01,375,35,25
2025-01-19,2,Koregaon Park,KOR_J01,630,46,42
2025-01-19,2,Hadapsar,HAD_J01,240,57,16
2025-01-19,2,Viman Nagar,VIM_J01,720,35,48
2025-01-19,3,Hinjewadi,HIN_J01,495,59,33
2025-01-19,3,Kothrud,KOT_J01,525,33,35
2025-01-19,3,Swargate,SWA_J01,300,50,20
2025-01-19,3,Koregaon Park,KOR_J01,180,38,12
2025-01-19,3,Hadapsar,HAD_J01,390,30,26
2025-01-19,3,Viman Nagar,VIM_J01,570,44,38
2025-01-19,4,Hinjewadi,HIN_J01,555,35,37
2025-01-19,4,Kothrud,KOT_J01,405,35,27
2025-01-19,4,Swargate,SWA_J01,240,38,16
2025-01-19,4,Koregaon Park,KOR_J01,615,32,41
2025-01-19,4,Hadapsar,HAD_J01,390,57,26
2025-01-19,4,Viman Nagar,VIM_J01,210,46,14
2025-01-19,5,Hinjewadi,HIN_J01,165,36,11
2025-01-19,5,Kothrud,KOT_J01,450,39,30
2025-01-19,5,Swargate,SWA_J01,300,51,20
2025-01-19,5,Koregaon Park,KOR_J01,405,51,27
2025-01-19,5,Hadapsar,HAD_J01,330,39,22
2025-01-19,5,Viman Nagar,VIM_J01,240,43,16
2025-01-19,6,Hinjewadi,HIN_J01,735,33,49
2025-01-19,6,Kothrud,KOT_J01,315,33,21
2025-01-19,6,Swargate,SWA_J01,435,57,29
2025-01-19,6,Koregaon Park,KOR_J01,435,53,29
2025-01-19,6,Hadapsar,HAD_J01,720,49,48
2025-01-19,6,Viman Nagar,VIM_J01,240,56,16
2025-01-19,7,Hinjewadi,HIN_J01,150,48,10
2025-01-19,7,Kothrud,KOT_J01,330,52,22
